user_id,usage_intensity,num_devices,has_camera,num_cameras,video_retention_days,daily_api_calls,iot_msg_per_device_per_day,automation_rules,notifications_enabled,cost_cloudfront,cost_apigw,cost_waf,cost_cognito,cost_iot_core,cost_iot_device_mgmt,cost_kvs_compute,cost_kvs_storage,cost_lambda,cost_step_functions,cost_sns,cost_dynamo_compute,cost_dynamo_storage,cost_timestream_compute,cost_timestream_storage,cost_s3_storage,cost_s3_requests,cost_s3_transfer,cost_cloudwatch,cost_network,cost_storage,cost_compute,cost_total_monthly
348,0.1837,4,False,0,14,58.2,151.0,2,True,0.0318,0.0061,0.011,0.0,0.0254,0.4,0.0,0.0,0.0105,0.015,0.0005,0.0058,0.0001,0.0091,0.0001,0.0,0.0,0.0,0.0097,0.0318,0.0002,0.4931,0.5251
349,0.7952,6,True,3,7,201.9,487.4,11,False,0.1094,0.0212,0.0136,0.0,0.0986,0.6,21.7962,12.7112,0.0463,0.0825,0.0,0.0231,0.0001,0.0439,0.0003,3.8134,0.849,1.4922,0.0191,1.6016,16.5249,23.5935,41.72
350,0.5737,4,True,4,30,149.8,365.5,8,False,0.0813,0.0157,0.0127,0.0,0.0511,0.4,21.7714,54.477,0.0262,0.06,0.0,0.0145,0.0001,0.0219,0.0001,16.3431,3.6382,6.3951,0.0139,6.4764,70.8203,26.0256,103.3224
351,0.6693,10,True,4,14,172.3,418.1,10,True,0.0935,0.0181,0.0131,0.0,0.1436,1.0,24.9191,29.0814,0.0588,0.075,0.0031,0.026,0.0001,0.0627,0.0004,8.7244,1.9422,3.4139,0.0224,3.5074,37.8063,28.2843,69.5979
352,0.3858,2,True,1,90,105.7,262.2,5,True,0.0575,0.0111,0.0119,0.0,0.0194,0.2,3.8972,29.3083,0.0126,0.0375,0.0004,0.0083,0.0001,0.0079,0.0,8.7925,1.9573,3.4405,0.0103,3.498,38.1009,6.1739,47.7729
353,0.6628,10,False,0,14,170.7,414.5,9,False,0.0926,0.0179,0.0131,0.0,0.1425,1.0,0.0,0.0,0.0582,0.0675,0.0,0.0258,0.0001,0.0622,0.0004,0.0,0.0001,0.0,0.0223,0.0926,0.0005,1.4096,1.5027
354,0.7137,5,True,2,14,182.7,442.5,10,True,0.0991,0.0192,0.0133,0.0,0.0755,0.5,13.1898,15.3895,0.0369,0.075,0.0017,0.0193,0.0001,0.0332,0.0002,4.6168,1.0279,1.8066,0.0167,1.9057,20.0067,15.0083,36.9206
355,0.5466,7,True,1,7,143.4,350.6,8,True,0.0779,0.0151,0.0126,0.0,0.0863,0.7,5.2199,3.0483,0.0372,0.06,0.0018,0.0178,0.0001,0.0368,0.0002,0.9145,0.2037,0.3578,0.0168,0.4357,3.9631,6.408,10.8068
356,0.5469,2,False,0,30,143.5,350.8,8,False,0.0779,0.0151,0.0126,0.0,0.0247,0.2,0.0,0.0,0.0172,0.06,0.0,0.0112,0.0001,0.0105,0.0001,0.0,0.0001,0.0,0.0115,0.0779,0.0002,0.3628,0.4409
357,0.5541,5,False,0,90,145.2,354.7,8,True,0.0788,0.0152,0.0126,0.0,0.0623,0.5,0.0,0.0,0.0295,0.06,0.0013,0.0154,0.0001,0.0266,0.0002,0.0,0.0001,0.0,0.0147,0.0788,0.0003,0.7378,0.8169
358,0.3273,10,True,1,7,91.9,230.0,4,True,0.0501,0.0097,0.0117,0.0,0.0872,1.0,3.4161,1.9999,0.032,0.03,0.0017,0.0141,0.0001,0.0345,0.0002,0.6,0.1336,0.2348,0.0154,0.2848,2.6002,4.7859,7.671
359,0.4705,4,True,4,30,125.6,308.8,7,True,0.0682,0.0132,0.0123,0.0,0.0443,0.4,18.3758,46.0194,0.0221,0.0525,0.0009,0.0122,0.0001,0.0185,0.0001,13.8058,3.0734,5.4023,0.0128,5.4705,59.8254,22.038,87.3339
360,0.4695,2,True,4,90,125.3,308.2,7,True,0.0681,0.0132,0.0123,0.0,0.0221,0.2,18.3429,137.8125,0.015,0.0525,0.0005,0.0098,0.0001,0.0092,0.0001,41.3437,9.2036,16.178,0.0109,16.2461,179.1564,27.892,223.2945
361,0.5767,7,False,0,7,150.5,367.2,8,True,0.0817,0.0158,0.0127,0.0,0.0898,0.7,0.0,0.0,0.0389,0.06,0.0019,0.0187,0.0001,0.0386,0.0002,0.0,0.0001,0.0,0.0172,0.0817,0.0004,0.9937,1.0758
362,0.7,2,True,2,7,179.5,435.0,10,False,0.0974,0.0188,0.0132,0.0,0.0297,0.2,12.9639,7.5634,0.0214,0.075,0.0,0.014,0.0001,0.013,0.0001,2.269,0.5052,0.8879,0.0126,0.9852,9.8327,13.8669,24.6849
363,0.2883,4,True,3,30,82.7,208.6,4,True,0.0451,0.0087,0.0115,0.0,0.0323,0.4,9.2846,23.313,0.0147,0.03,0.0006,0.0081,0.0001,0.0125,0.0001,6.9939,1.5569,2.7367,0.0109,2.7818,30.307,11.3709,44.4598
364,0.475,6,True,3,14,126.6,311.2,7,False,0.0688,0.0133,0.0123,0.0,0.0669,0.6,13.893,16.236,0.0294,0.0525,0.0,0.0146,0.0001,0.028,0.0002,4.8708,1.0844,1.906,0.0147,1.9748,21.1071,15.8091,38.891
365,0.7963,7,False,0,7,202.1,488.0,11,False,0.1096,0.0212,0.0136,0.0,0.1152,0.7,0.0,0.0,0.0519,0.0825,0.0,0.0249,0.0001,0.0512,0.0003,0.0,0.0001,0.0,0.0206,0.1096,0.0004,1.0813,1.1913
366,0.3513,8,True,2,30,97.6,243.2,5,False,0.0531,0.0102,0.0118,0.0,0.0729,0.8,7.2263,18.1237,0.0284,0.0375,0.0,0.0131,0.0001,0.0292,0.0002,5.4371,1.2104,2.1276,0.0145,2.1807,23.5611,9.4542,35.196
367,0.3355,9,False,0,14,93.9,234.6,5,True,0.0511,0.0099,0.0117,0.0,0.0797,0.9,0.0,0.0,0.0301,0.0375,0.0016,0.0135,0.0001,0.0317,0.0002,0.0,0.0001,0.0,0.0149,0.0511,0.0003,1.1305,1.182
368,0.5405,11,True,2,90,142.0,347.3,8,True,0.0771,0.0149,0.0126,0.0,0.1346,1.1,10.3392,77.632,0.0527,0.06,0.0029,0.0228,0.0001,0.0573,0.0003,23.2896,5.1846,9.1133,0.0208,9.1904,100.9221,17.0024,127.1149
369,0.6689,1,False,0,30,172.2,417.9,10,True,0.0934,0.0181,0.0131,0.0,0.0144,0.1,0.0,0.0,0.0158,0.075,0.0003,0.0119,0.0001,0.0063,0.0,0.0,0.0001,0.0,0.0111,0.0934,0.0002,0.266,0.3596
370,0.5023,5,True,3,30,133.0,326.3,7,True,0.0723,0.014,0.0124,0.0,0.058,0.5,14.5665,36.469,0.0271,0.0525,0.0012,0.0141,0.0001,0.0245,0.0001,10.9407,2.4356,4.2811,0.0141,4.3534,47.41,17.72,69.4833
371,0.7658,1,True,3,14,195.0,471.2,11,False,0.1057,0.0205,0.0135,0.0,0.0159,0.1,21.0706,24.5789,0.0178,0.0825,0.0,0.0135,0.0001,0.0071,0.0,7.3737,1.6416,2.8854,0.0117,2.9911,31.9528,22.9946,57.9384
372,0.6714,1,True,4,14,172.8,419.2,10,True,0.0937,0.0181,0.0131,0.0,0.0144,0.1,24.9863,29.1595,0.0158,0.075,0.0003,0.0119,0.0001,0.0063,0.0,8.7478,1.9475,3.4231,0.0111,3.5168,37.9075,27.1999,68.6242
373,0.6684,3,False,0,14,172.1,417.6,10,False,0.0933,0.0181,0.0131,0.0,0.043,0.3,0.0,0.0,0.0253,0.075,0.0,0.015,0.0001,0.0188,0.0001,0.0,0.0001,0.0,0.0136,0.0933,0.0002,0.5221,0.6156
374,0.6108,8,False,0,7,158.5,386.0,9,True,0.086,0.0166,0.0129,0.0,0.1071,0.8,0.0,0.0,0.0454,0.0675,0.0023,0.0211,0.0001,0.0463,0.0003,0.0,0.0001,0.0,0.0189,0.086,0.0004,1.1383,1.2247
375,0.9655,11,True,2,30,241.9,581.0,14,True,0.1311,0.0254,0.0144,0.0,0.2117,1.1,17.3338,43.2992,0.0886,0.105,0.0048,0.0385,0.0001,0.0959,0.0006,12.9898,2.8918,5.083,0.0302,5.214,56.2897,21.94,83.4437
376,0.459,10,True,3,7,122.9,302.4,6,True,0.0668,0.0129,0.0122,0.0,0.1089,1.0,13.4973,7.888,0.0423,0.045,0.0023,0.0187,0.0001,0.0454,0.0003,2.3664,0.5269,0.926,0.0181,0.9928,10.2549,15.3299,26.5776
377,0.0993,8,False,0,14,38.3,104.6,1,False,0.0211,0.004,0.0107,0.0,0.0396,0.8,0.0,0.0,0.0119,0.0075,0.0,0.0054,0.0001,0.0126,0.0001,0.0,0.0,0.0,0.0101,0.0211,0.0002,0.9018,0.9232
378,0.8209,10,False,0,7,207.9,501.5,12,True,0.1127,0.0218,0.0137,0.0,0.1686,1.0,0.0,0.0,0.0706,0.09,0.0038,0.0313,0.0001,0.0752,0.0005,0.0,0.0001,0.0,0.0255,0.1127,0.0006,1.5007,1.614
379,0.4085,3,True,1,14,111.0,274.7,6,True,0.0604,0.0117,0.012,0.0,0.0302,0.3,4.0836,4.7757,0.0165,0.045,0.0006,0.0097,0.0001,0.0124,0.0001,1.4327,0.319,0.5606,0.0113,0.621,6.2086,4.8519,11.6814
380,0.5216,11,True,2,7,137.6,336.9,7,False,0.0747,0.0144,0.0125,0.0,0.1311,1.1,10.0285,5.8574,0.0511,0.0525,0.0,0.0221,0.0001,0.0556,0.0003,1.7572,0.3913,0.6876,0.0204,0.7623,7.6151,11.8795,20.2569
381,0.7619,11,False,0,14,194.0,469.1,11,True,0.1052,0.0204,0.0135,0.0,0.1747,1.1,0.0,0.0,0.0714,0.0825,0.0039,0.031,0.0001,0.0774,0.0005,0.0,0.0001,0.0,0.0257,0.1052,0.0006,1.6006,1.7064
382,0.1795,2,False,0,30,57.2,148.8,2,True,0.0313,0.006,0.011,0.0,0.0126,0.2,0.0,0.0,0.0069,0.015,0.0002,0.0045,0.0001,0.0045,0.0,0.0,0.0,0.0,0.0088,0.0313,0.0001,0.2696,0.301
383,0.2497,6,False,0,7,73.7,187.3,3,True,0.0402,0.0077,0.0113,0.0,0.0446,0.6,0.0,0.0,0.0174,0.0225,0.0008,0.0086,0.0001,0.0169,0.0001,0.0,0.0,0.0,0.0116,0.0402,0.0002,0.7415,0.782
384,0.1797,10,False,0,30,57.2,148.9,2,True,0.0313,0.006,0.011,0.0,0.0628,1.0,0.0,0.0,0.0205,0.015,0.0011,0.009,0.0001,0.0223,0.0001,0.0,0.0,0.0,0.0124,0.0313,0.0003,1.1603,1.1919
385,0.3412,6,False,0,30,95.2,237.6,5,True,0.0518,0.01,0.0117,0.0,0.0537,0.6,0.0,0.0,0.0223,0.0375,0.0011,0.0111,0.0001,0.0214,0.0001,0.0,0.0001,0.0,0.0129,0.0518,0.0003,0.7816,0.8337
386,0.5879,11,True,1,14,153.2,373.4,8,True,0.0831,0.0161,0.0128,0.0,0.1432,1.1,5.5601,6.492,0.0567,0.06,0.0031,0.0246,0.0001,0.0616,0.0004,1.9476,0.4336,0.7621,0.0219,0.8452,8.4401,7.4936,16.7789
387,0.6048,12,False,0,30,157.1,382.7,9,True,0.0853,0.0165,0.0128,0.0,0.1595,1.2,0.0,0.0,0.0625,0.0675,0.0034,0.0266,0.0001,0.0689,0.0004,0.0,0.0001,0.0,0.0234,0.0853,0.0005,1.6414,1.7272
388,0.5553,6,True,3,14,145.5,355.4,8,True,0.079,0.0153,0.0126,0.0,0.0749,0.6,15.874,18.5386,0.0336,0.06,0.0016,0.0167,0.0001,0.032,0.0002,5.5616,1.2381,2.1763,0.0158,2.2553,24.1005,17.9746,44.3303
389,0.2174,1,True,4,7,66.1,169.6,3,True,0.0361,0.0069,0.0112,0.0,0.0069,0.1,10.0479,5.8979,0.0061,0.0225,0.0001,0.0046,0.0001,0.0025,0.0,1.7694,0.3939,0.6924,0.0086,0.7285,7.6674,10.6113,19.0071
390,0.05,5,True,4,14,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0207,0.5,4.5372,5.3903,0.006,0.0,0.0003,0.0031,0.0001,0.0058,0.0,1.6171,0.36,0.6328,0.0086,0.6476,7.0075,5.4549,13.1101
391,0.5109,3,True,1,7,135.1,331.0,7,True,0.0734,0.0142,0.0124,0.0,0.0352,0.3,4.9262,2.8775,0.0199,0.0525,0.0007,0.0118,0.0001,0.0149,0.0001,0.8633,0.1923,0.3378,0.0122,0.4112,3.741,5.5923,9.7445
392,0.4056,6,False,0,30,110.3,273.1,6,True,0.06,0.0116,0.012,0.0,0.06,0.6,0.0,0.0,0.0257,0.045,0.0012,0.0128,0.0001,0.0246,0.0001,0.0,0.0001,0.0,0.0138,0.06,0.0003,0.8067,0.867
393,0.5919,8,True,2,90,154.1,375.5,8,True,0.0836,0.0162,0.0128,0.0,0.1046,0.8,11.1853,83.954,0.0441,0.06,0.0023,0.0205,0.0001,0.0451,0.0003,25.1862,5.6068,9.8555,0.0186,9.9391,109.1406,17.9161,136.9959
394,0.6404,6,True,1,30,165.5,402.2,9,True,0.0898,0.0174,0.013,0.0,0.0833,0.6,5.9918,14.9865,0.0381,0.0675,0.0018,0.019,0.0001,0.0362,0.0002,4.496,1.0009,1.7593,0.017,1.8491,19.4828,7.886,29.2179
395,0.5276,3,False,0,14,139.0,340.2,7,True,0.0755,0.0146,0.0125,0.0,0.0361,0.3,0.0,0.0,0.0204,0.0525,0.0008,0.0122,0.0001,0.0153,0.0001,0.0,0.0001,0.0,0.0124,0.0755,0.0002,0.4768,0.5525
396,0.652,4,False,0,14,168.2,408.6,9,False,0.0913,0.0177,0.013,0.0,0.0563,0.4,0.0,0.0,0.0294,0.0675,0.0,0.0162,0.0001,0.0245,0.0001,0.0,0.0001,0.0,0.0147,0.0913,0.0003,0.6394,0.7309
397,0.5458,9,False,0,90,143.3,350.2,8,False,0.0778,0.015,0.0126,0.0,0.1109,0.9,0.0,0.0,0.0452,0.06,0.0,0.0204,0.0001,0.0473,0.0003,0.0,0.0001,0.0,0.0188,0.0778,0.0004,1.2303,1.3085
398,0.606,1,False,0,7,157.4,383.3,9,True,0.0854,0.0165,0.0128,0.0,0.0133,0.1,0.0,0.0,0.0144,0.0675,0.0003,0.0109,0.0001,0.0057,0.0,0.0,0.0001,0.0,0.0108,0.0854,0.0002,0.2524,0.338
399,0.3591,3,False,0,7,99.4,247.5,5,True,0.0541,0.0104,0.0118,0.0,0.0277,0.3,0.0,0.0,0.0148,0.0375,0.0006,0.0087,0.0001,0.0111,0.0001,0.0,0.0001,0.0,0.0109,0.0541,0.0002,0.4336,0.4878
400,0.4641,11,True,3,14,124.1,305.2,6,True,0.0674,0.013,0.0122,0.0,0.1207,1.1,13.6235,15.9227,0.0462,0.045,0.0025,0.02,0.0001,0.0504,0.0003,4.7768,1.0634,1.8692,0.0191,1.9366,20.6999,16.1161,38.7526
401,0.5394,2,False,0,14,141.7,346.6,8,False,0.077,0.0149,0.0126,0.0,0.0244,0.2,0.0,0.0,0.017,0.06,0.0,0.0111,0.0001,0.0104,0.0001,0.0,0.0001,0.0,0.0114,0.077,0.0002,0.3619,0.439
402,0.6641,5,False,0,14,171.1,415.3,9,True,0.0928,0.018,0.0131,0.0,0.0714,0.5,0.0,0.0,0.0346,0.0675,0.0016,0.018,0.0001,0.0311,0.0002,0.0,0.0001,0.0,0.0161,0.0928,0.0003,0.7714,0.8645
403,0.4213,3,True,1,7,114.0,281.7,6,True,0.062,0.012,0.0121,0.0,0.0308,0.3,4.1888,2.449,0.0169,0.045,0.0006,0.01,0.0001,0.0127,0.0001,0.7347,0.1636,0.2875,0.0114,0.3495,3.1839,4.8039,8.3372
404,0.6042,2,True,1,14,157.0,382.3,9,True,0.0852,0.0165,0.0128,0.0,0.0266,0.2,5.6943,6.6479,0.0188,0.0675,0.0006,0.0123,0.0001,0.0115,0.0001,1.9944,0.4441,0.7804,0.0119,0.8656,8.6425,6.5167,16.0249
405,0.4468,6,True,3,14,120.0,295.8,6,True,0.0652,0.0126,0.0122,0.0,0.0641,0.6,13.1978,15.4279,0.0279,0.045,0.0013,0.0139,0.0001,0.0266,0.0002,4.6284,1.0304,1.8111,0.0143,1.8763,20.0566,15.046,36.9789
406,0.4765,7,False,0,7,127.0,312.1,7,True,0.069,0.0133,0.0123,0.0,0.0782,0.7,0.0,0.0,0.0331,0.0525,0.0016,0.0158,0.0001,0.0328,0.0002,0.0,0.0001,0.0,0.0157,0.069,0.0003,0.9554,1.0247
407,0.6659,3,True,3,7,171.5,416.2,9,False,0.093,0.018,0.0131,0.0,0.0429,0.3,18.6051,10.8566,0.0251,0.0675,0.0,0.015,0.0001,0.0187,0.0001,3.257,0.7251,1.2745,0.0136,1.3675,14.1138,19.8441,35.3254
408,0.1014,1,True,1,14,38.8,105.8,1,False,0.0214,0.0041,0.0107,0.0,0.005,0.1,1.5571,1.839,0.0035,0.0075,0.0,0.0027,0.0001,0.0016,0.0,0.5517,0.1228,0.2159,0.0079,0.2373,2.3908,1.823,4.4511
409,0.2407,2,False,0,30,71.6,182.4,3,True,0.0391,0.0075,0.0113,0.0,0.0146,0.2,0.0,0.0,0.0086,0.0225,0.0003,0.0057,0.0001,0.0055,0.0,0.0,0.0,0.0,0.0093,0.0391,0.0002,0.2852,0.3244
410,0.2036,8,False,0,14,62.8,162.0,3,True,0.0344,0.0066,0.0111,0.0,0.0534,0.8,0.0,0.0,0.0188,0.0225,0.001,0.0086,0.0001,0.0194,0.0001,0.0,0.0,0.0,0.0119,0.0344,0.0002,0.9534,0.988
411,0.05,11,True,1,30,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0455,1.1,1.1343,2.8877,0.0113,0.0,0.0006,0.0048,0.0001,0.0128,0.0001,0.8663,0.1929,0.339,0.01,0.3539,3.7542,2.5255,6.6335
412,0.3643,3,False,0,30,100.6,250.4,5,True,0.0548,0.0106,0.0118,0.0,0.028,0.3,0.0,0.0,0.0149,0.0375,0.0006,0.0089,0.0001,0.0113,0.0001,0.0,0.0001,0.0,0.0109,0.0548,0.0002,0.4344,0.4894
413,0.6499,4,True,4,14,167.7,407.4,9,True,0.091,0.0176,0.013,0.0,0.0562,0.4,24.2797,28.3381,0.0293,0.0675,0.0012,0.0162,0.0001,0.0244,0.0001,8.5014,1.8926,3.3266,0.0147,3.4176,36.8398,26.8123,67.0698
414,0.443,5,False,0,30,119.1,293.7,6,True,0.0647,0.0125,0.0121,0.0,0.0531,0.5,0.0,0.0,0.0243,0.045,0.0011,0.0127,0.0001,0.022,0.0001,0.0,0.0001,0.0,0.0134,0.0647,0.0003,0.6963,0.7613
415,0.5396,5,False,0,30,141.8,346.8,8,False,0.077,0.0149,0.0126,0.0,0.0611,0.5,0.0,0.0,0.0289,0.06,0.0,0.015,0.0001,0.026,0.0002,0.0,0.0001,0.0,0.0146,0.077,0.0003,0.7331,0.8103
416,0.7178,3,True,1,14,183.7,444.8,10,False,0.0996,0.0193,0.0133,0.0,0.0455,0.3,6.629,7.7344,0.0269,0.075,0.0,0.016,0.0001,0.02,0.0001,2.3203,0.5166,0.908,0.0141,1.0076,10.055,7.6758,18.7383
417,0.7655,1,False,0,7,194.9,471.0,11,True,0.1057,0.0205,0.0135,0.0,0.0159,0.1,0.0,0.0,0.0178,0.0825,0.0004,0.0135,0.0001,0.0071,0.0,0.0,0.0001,0.0,0.0117,0.1057,0.0002,0.2829,0.3887
418,0.4862,7,False,0,7,129.3,317.4,7,True,0.0702,0.0136,0.0123,0.0,0.0794,0.7,0.0,0.0,0.0336,0.0525,0.0017,0.0161,0.0001,0.0333,0.0002,0.0,0.0001,0.0,0.0158,0.0702,0.0003,0.9583,1.0289
419,0.7707,5,False,0,90,196.1,473.9,11,True,0.1063,0.0206,0.0135,0.0,0.0802,0.5,0.0,0.0,0.0396,0.0825,0.0018,0.0207,0.0001,0.0355,0.0002,0.0,0.0001,0.0,0.0174,0.1063,0.0003,0.8118,0.9185
420,0.5184,5,False,0,30,136.8,335.1,7,True,0.0743,0.0144,0.0125,0.0,0.0593,0.5,0.0,0.0,0.0278,0.0525,0.0013,0.0145,0.0001,0.0251,0.0002,0.0,0.0001,0.0,0.0143,0.0743,0.0003,0.7217,0.7963
421,0.3325,4,False,0,90,93.1,232.9,4,True,0.0507,0.0098,0.0117,0.0,0.0352,0.4,0.0,0.0,0.0164,0.03,0.0007,0.0091,0.0001,0.014,0.0001,0.0,0.0001,0.0,0.0113,0.0507,0.0002,0.5382,0.5892
422,0.3811,12,True,1,90,104.6,259.6,5,True,0.0569,0.011,0.0119,0.0,0.1152,1.2,3.8586,29.0199,0.0422,0.0375,0.0023,0.018,0.0001,0.0467,0.0003,8.706,1.9381,3.4067,0.0181,3.4636,37.7262,7.2996,48.4894
423,0.2039,8,False,0,7,62.9,162.1,3,True,0.0344,0.0066,0.0111,0.0,0.0534,0.8,0.0,0.0,0.0188,0.0225,0.001,0.0086,0.0001,0.0195,0.0001,0.0,0.0,0.0,0.0119,0.0344,0.0002,0.9535,0.9881
424,0.3224,6,False,0,30,90.8,227.3,4,False,0.0494,0.0095,0.0116,0.0,0.0518,0.6,0.0,0.0,0.0213,0.03,0.0,0.0106,0.0001,0.0205,0.0001,0.0,0.0001,0.0,0.0126,0.0494,0.0003,0.7679,0.8175
425,0.4284,3,False,0,14,115.7,285.6,6,True,0.0629,0.0121,0.0121,0.0,0.0311,0.3,0.0,0.0,0.0171,0.045,0.0006,0.0102,0.0001,0.0129,0.0001,0.0,0.0001,0.0,0.0115,0.0629,0.0002,0.4527,0.5158
426,0.6607,10,True,4,30,170.3,413.4,9,True,0.0924,0.0179,0.0131,0.0,0.1422,1.0,24.6361,61.6123,0.0581,0.0675,0.0031,0.0257,0.0001,0.062,0.0004,18.4837,4.1147,7.2327,0.0222,7.3251,80.0965,30.1625,117.5842
427,0.8442,11,False,0,7,213.4,514.3,12,True,0.1156,0.0224,0.0138,0.0,0.1897,1.1,0.0,0.0,0.0783,0.09,0.0042,0.034,0.0001,0.0849,0.0005,0.0,0.0001,0.0,0.0275,0.1156,0.0006,1.645,1.7613
428,0.2236,1,True,4,14,67.5,173.0,3,False,0.0369,0.0071,0.0112,0.0,0.007,0.1,10.2492,12.0297,0.0062,0.0225,0.0,0.0047,0.0001,0.0026,0.0,3.6089,0.8034,1.4122,0.0086,1.4491,15.6388,11.2226,28.3104
429,0.5786,12,False,0,30,151.0,368.2,8,True,0.0819,0.0159,0.0127,0.0,0.1543,1.2,0.0,0.0,0.0601,0.06,0.0033,0.0256,0.0001,0.0663,0.0004,0.0,0.0001,0.0,0.0228,0.0819,0.0005,1.6211,1.7035
430,0.2919,9,True,4,30,83.6,210.5,4,True,0.0456,0.0088,0.0115,0.0,0.0732,0.9,12.4979,31.3789,0.0269,0.03,0.0014,0.0121,0.0001,0.0284,0.0002,9.4137,2.0956,3.6836,0.0141,3.7292,40.7929,15.6999,60.222
431,0.5949,2,False,0,14,154.8,377.2,8,True,0.084,0.0163,0.0128,0.0,0.0263,0.2,0.0,0.0,0.0184,0.06,0.0006,0.0121,0.0001,0.0113,0.0001,0.0,0.0001,0.0,0.0118,0.084,0.0002,0.3696,0.4538
432,0.4738,10,False,0,14,126.3,310.6,7,True,0.0686,0.0133,0.0123,0.0,0.1113,1.0,0.0,0.0,0.0436,0.0525,0.0023,0.0192,0.0001,0.0466,0.0003,0.0,0.0001,0.0,0.0184,0.0686,0.0004,1.3196,1.3886
433,0.1338,2,False,0,14,46.4,123.6,2,False,0.0255,0.0049,0.0108,0.0,0.011,0.2,0.0,0.0,0.0057,0.015,0.0,0.0037,0.0001,0.0037,0.0,0.0,0.0,0.0,0.0085,0.0255,0.0001,0.2634,0.2891
434,0.6857,1,False,0,90,176.1,427.1,10,True,0.0955,0.0185,0.0132,0.0,0.0146,0.1,0.0,0.0,0.0161,0.075,0.0003,0.0122,0.0001,0.0064,0.0,0.0,0.0001,0.0,0.0112,0.0955,0.0002,0.2676,0.3633
435,0.379,2,True,4,14,104.1,258.4,5,False,0.0566,0.0109,0.0119,0.0,0.0191,0.2,15.3647,17.9757,0.0124,0.0375,0.0,0.0082,0.0001,0.0078,0.0,5.3927,1.2005,2.1102,0.0103,2.1668,23.3686,16.8833,42.4187
436,0.3932,6,False,0,14,107.4,266.3,5,True,0.0584,0.0113,0.0119,0.0,0.0588,0.6,0.0,0.0,0.025,0.0375,0.0012,0.0124,0.0001,0.024,0.0001,0.0,0.0001,0.0,0.0136,0.0584,0.0003,0.7957,0.8544
437,0.286,8,False,0,14,82.2,207.3,4,True,0.0448,0.0086,0.0115,0.0,0.0643,0.8,0.0,0.0,0.0241,0.03,0.0012,0.0112,0.0001,0.0249,0.0001,0.0,0.0,0.0,0.0133,0.0448,0.0003,0.9892,1.0343
438,0.3691,5,True,3,14,101.7,253.0,5,True,0.0554,0.0107,0.0118,0.0,0.047,0.5,11.2802,13.199,0.0209,0.0375,0.0009,0.0108,0.0001,0.019,0.0001,3.9597,0.8815,1.5494,0.0125,1.6048,17.1589,12.8329,31.5967
439,0.5856,2,True,4,14,152.6,372.1,8,True,0.0828,0.016,0.0127,0.0,0.026,0.2,22.1633,25.8781,0.0182,0.06,0.0006,0.0119,0.0001,0.0112,0.0001,7.7634,1.7283,3.0379,0.0118,3.1207,33.6417,24.2599,61.0222
440,0.4622,3,True,2,14,123.6,304.2,6,True,0.0672,0.013,0.0122,0.0,0.0328,0.3,9.0506,10.5783,0.0182,0.045,0.0007,0.0108,0.0001,0.0137,0.0001,3.1735,0.7065,1.2418,0.0118,1.309,13.752,10.2153,25.2763
441,0.5657,11,False,0,30,147.9,361.2,8,True,0.0803,0.0155,0.0127,0.0,0.1391,1.1,0.0,0.0,0.0548,0.06,0.003,0.0238,0.0001,0.0596,0.0004,0.0,0.0001,0.0,0.0214,0.0803,0.0005,1.49,1.5708
442,0.5724,12,False,0,90,149.5,364.8,8,True,0.0812,0.0157,0.0127,0.0,0.1531,1.2,0.0,0.0,0.0595,0.06,0.0033,0.0254,0.0001,0.0657,0.0004,0.0,0.0001,0.0,0.0226,0.0812,0.0005,1.6181,1.6998
443,0.7641,10,False,0,90,194.6,470.3,11,False,0.1055,0.0204,0.0135,0.0,0.1592,1.0,0.0,0.0,0.0662,0.0825,0.0,0.0293,0.0001,0.0705,0.0004,0.0,0.0001,0.0,0.0244,0.1055,0.0006,1.4662,1.5722
444,0.4314,2,True,3,14,116.4,287.3,6,False,0.0633,0.0122,0.0121,0.0,0.0209,0.2,12.818,14.9864,0.0139,0.045,0.0,0.0091,0.0001,0.0086,0.0001,4.4959,1.0009,1.7593,0.0106,1.8225,19.4825,14.1514,35.4564
445,0.2046,10,False,0,14,63.1,162.5,3,True,0.0345,0.0066,0.0111,0.0,0.0669,1.0,0.0,0.0,0.0225,0.0225,0.0012,0.0099,0.0001,0.0244,0.0001,0.0,0.0,0.0,0.0129,0.0345,0.0003,1.1781,1.2129
446,0.7134,9,True,3,30,182.7,442.4,10,True,0.0991,0.0192,0.0133,0.0,0.1358,0.9,19.7785,49.4509,0.0571,0.075,0.003,0.0259,0.0001,0.0597,0.0004,14.8353,3.3026,5.8051,0.022,5.9042,64.2866,24.3921,94.5828
447,0.4337,7,False,0,30,116.9,288.5,6,False,0.0636,0.0123,0.0121,0.0,0.0733,0.7,0.0,0.0,0.0305,0.045,0.0,0.0146,0.0001,0.0303,0.0002,0.0,0.0001,0.0,0.015,0.0636,0.0003,0.9331,0.997
448,0.7229,2,True,3,14,184.9,447.6,10,True,0.1003,0.0194,0.0133,0.0,0.0305,0.2,20.0124,23.3489,0.022,0.075,0.0007,0.0145,0.0001,0.0134,0.0001,7.0047,1.5594,2.741,0.0128,2.8412,30.3537,21.9733,55.1682
